merchant,cc_num,trans_date_trans_time,amt_cop,is_fraud,trans_counter,total_amt,fraud_counter,fraud_amt,dist_card
"fraud_Turcotte, Batz and Buckridge",4260128500325,2020-10-01 17:00:21,51730.0001746,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",213124978348176,2020-07-30 12:36:44,17699.35543164,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",180036456789979,2020-11-22 17:59:14,405759.86087366,1,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",4687263141103,2020-12-05 21:18:54,376399.39582674,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",213191402330021,2020-06-22 14:33:39,29515.808241,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",4474324669797121,2020-10-20 17:52:24,25922.98360502,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",4178097073221156,2020-07-19 18:28:26,38551.07406234,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",571314334723,2020-12-22 17:16:10,7203.288703499999,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",2288748891690227,2020-08-14 22:38:45,1074431.43185586,1,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",30150717898388,2020-11-24 20:19:46,284386.74476152,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",3519607465576254,2020-07-15 14:13:37,15577.902126539999,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",2720894374956739,2020-09-27 14:55:04,7952.239492680001,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",6528911529051375,2020-12-31 14:51:08,5088.781962,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",4917226033950,2020-08-02 14:01:53,880262.42386836,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",3572976568630035,2020-09-01 14:53:36,51895.36000192,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",3558652751678952,2020-12-16 12:24:08,23329.86203132,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",38052002992326,2020-09-22 13:36:18,64769.3803839,1,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",4220495028289516646,2020-10-03 14:37:13,283189.68690624,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",6011552879910390,2020-10-05 19:33:46,61946.7931495,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",4446368897795790,2020-08-19 12:52:55,324359.92671462,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",4783226709001,2020-11-27 18:14:35,34484.41581858,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",30373802285317,2020-07-06 15:04:08,251598.65286426,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",30373802285317,2020-12-01 18:55:32,29285.1653881,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",4969856774088583,2020-08-10 17:55:18,251937.92647018,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",3547574373318979,2020-12-01 16:28:23,429080.22153672,0,76,11237212.55464554,38,6105178.31036282,73
"fraud_Turcotte, Batz and Buckridge",4972228199573984,2020-09-18 14:23:04,91403.91766388,0,76,11237212.55464554,38,6105178.31036282,73
fraud_Roberts-Beahan,571465035400,2020-10-20 08:00:46,7888.484902499999,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4681699462969,2020-09-28 13:12:39,237872.49667064002,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,630425673344,2020-08-05 07:17:47,1407.6945685800001,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4635330563105903,2020-11-06 06:46:56,3869.1020306000005,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3591919803438423,2020-08-05 18:13:22,13145.292684,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,2512312531485080,2020-07-28 06:36:19,92985.7441155,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,6011724471098086,2020-10-31 02:59:48,10694.7343035,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4605902936394,2020-12-09 06:55:49,7565.32928962,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3596217206093829,2020-11-08 15:07:45,6668.0269038,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3559723917628303,2020-07-23 03:21:43,141936.8599832,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,6511349151405438,2020-12-21 03:53:40,1481.7837564000001,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4586260469584,2020-12-07 03:13:34,839.6774619600001,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3559160581764413,2020-12-17 10:17:35,116634.54925512,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,2297447006766555,2020-06-23 09:12:13,18018.883941239998,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3561963695236764,2020-07-31 10:48:40,9287.245296000001,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3521417320836166,2020-12-30 06:28:51,11457.553757680002,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,370818583810103,2020-12-04 13:01:10,5342.653655020001,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,2720830304681674,2020-10-29 08:58:33,112203.95888740002,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,6011109736646996,2020-12-27 09:28:43,46404.52797126,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,6011109736646996,2020-12-18 03:17:18,194778.41388056002,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4839615922685395,2020-09-28 09:34:36,15237.676294980001,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3533177016567295,2020-12-26 10:28:00,1414.035468,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3560697798177746,2020-06-25 00:29:00,1996.6704525,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,30360260465747,2020-07-31 10:36:49,237188.46361048,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,5130484058948421,2020-12-12 00:47:16,33323.67025504,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,2269768987945882,2020-11-10 01:07:55,19715.9560921,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3523898249167098,2020-10-11 16:12:49,16154.86146456,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4629451965224809,2020-06-23 20:37:53,33902.38854418,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4379260813815979609,2020-11-20 15:21:25,4470.04766514,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,213148039875802,2020-12-06 07:35:41,1436584.37018226,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4198470814557,2020-11-21 14:14:18,154536.33961428,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3540210836308425,2020-09-27 03:34:37,27001.3928944,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3538520143479972,2020-08-10 07:29:18,31910.28954126,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,213195754007681,2020-09-22 03:03:11,7540.63289368,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,213195754007681,2020-12-20 04:44:28,20692.00006984,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3587960728692500,2020-10-18 18:48:39,10808.2062855,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4128027264554082,2020-12-29 03:37:10,279.315648,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3521815216091574,2020-11-15 05:48:04,27017.857158360002,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4259996134423,2020-07-05 00:54:45,41262.3405315,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3575789281659026,2020-08-18 23:23:01,5466.13563472,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,30487648872433,2020-09-21 11:43:42,5368248.704069421,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,675990301623,2020-08-11 17:04:49,14570.8736046,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3593118134380341,2020-12-14 11:21:39,3268.15639606,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4561546772499,2020-09-08 22:31:59,40032.10176108,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4312133045694601139,2020-07-29 17:26:39,257.49411299999997,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,6554245334757802,2020-08-27 07:43:15,484167.1503945,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,376012912828093,2020-09-28 01:36:08,1638.7972785,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4826655832045236,2020-11-30 00:57:14,578.2706775,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3512365128314616,2020-10-31 18:19:44,42181.444265520004,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,213124978348176,2020-12-28 04:50:56,32886.68226714,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4502539526809429801,2020-06-30 08:32:54,297444.72949308,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,503848303379,2020-10-06 18:54:49,36039.99185718,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,6593250708747804,2020-11-16 03:03:01,2446.1940735000003,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4745996322265,2020-08-09 18:40:14,540428.86959266,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3544606805704278,2020-10-18 10:44:33,899.047242,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4158758517677931,2020-10-16 15:14:53,197808.28996578,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,30230540139182,2020-07-22 10:24:21,160394.69596956,1,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,4446368897795790,2020-07-06 05:14:53,6836.6869154999995,0,59,10404402.23624194,25,3216698.76497834,57
fraud_Roberts-Beahan,3575540972310993,2020-11-09 14:51:54,7288.39269,0,59,10404402.23624194,25,3216698.76497834,57
fraud_McGlynn-Jaskolski,571465035400,2020-09-09 11:44:21,7809.9273765,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,6011438889172900,2020-09-18 11:15:45,9680.98720848,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,630425673344,2020-12-07 11:35:15,1091.07675,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4476840372112,2020-07-27 14:06:12,31405.5835037,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,373905417449658,2020-10-26 06:47:30,16864.965265199997,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,373905417449658,2020-12-13 03:05:37,4074.0805845000004,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,30596478689301,2020-08-17 21:27:23,14645.890888199998,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4951647200979051,2020-12-28 13:57:07,7820.525381,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,180042946491150,2020-12-13 17:06:55,4615.67470416,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,180042946491150,2020-12-13 17:06:55,4615.67470416,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,6011724471098086,2020-12-10 03:37:49,10332.496822500001,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4715741951931168360,2020-07-28 09:05:02,5210.9395433400005,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,344709867813900,2020-10-02 00:18:59,1261543.7833244998,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4155021259183870,2020-07-22 12:13:05,10792.32502578,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,342351256941125,2020-09-07 07:12:47,106648.71455862,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,570273151375,2020-09-03 02:49:18,1590632.5134335998,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,3596217206093829,2020-12-30 20:14:45,1638.19426402,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,6011348830550197,2020-07-08 19:25:51,2753.877717,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4789911625179723,2020-12-07 05:19:34,74858.86802126002,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4904681492230012,2020-06-28 13:01:26,73167.18903824,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,180067784565096,2020-11-16 00:49:29,1040.8872195,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,3541160328600277,2020-12-25 20:21:30,673444.69193196,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4613314721966,2020-09-07 10:27:05,27989.248732,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4005676619255478,2020-12-19 22:45:03,6747.218622,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,2720433095629877,2020-08-26 16:53:51,781.210953,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,3549202406645667,2020-06-22 04:17:07,1427.128389,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,38580485618059,2020-10-13 03:33:16,10944.52896256,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4810789809665942990,2020-12-27 20:51:42,3029.4245686400004,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,3545109339866548,2020-06-29 15:27:21,18950.89517958,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,3559160581764413,2020-11-12 01:16:39,124135.02064937999,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,2383461948823908,2020-12-09 03:36:48,30268.462912080002,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4044436772018844508,2020-09-22 09:23:28,144816.79384302002,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,501899453424,2020-12-14 09:45:41,7902.8467008,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,375767678113375,2020-09-07 08:03:29,2288.53269044,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,3561963695236764,2020-07-02 10:20:13,187911.21824436,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,676281772837,2020-09-17 05:15:16,47711.30594616,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,6011109736646996,2020-12-08 12:09:29,48609.09933762,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,2242542703101233,2020-06-26 18:33:55,108046.73223750001,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4334230547694630,2020-12-08 06:00:27,160706.87666100002,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,213156747557083,2020-08-16 13:09:24,172422.0043211,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,213155997615567,2020-08-21 00:56:21,25980.60852888,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,3500969075198072,2020-12-28 15:39:52,508151.05956636,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,639023984367,2020-10-14 14:06:43,10385.26808436,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,630424987505,2020-12-17 13:45:13,871372.61451132,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,3566094707272327,2020-07-14 08:26:23,487397.49616427993,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,3587960728692500,2020-11-18 17:09:02,1044074.4943784999,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,3587960728692500,2020-06-25 18:30:07,619733.95250496,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,36153880429415,2020-07-04 02:05:20,6626.570270300001,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4586810168620942,2020-10-01 19:51:15,73468.744038,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4586810168620942,2020-08-04 18:58:47,45135.662994,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,30235268718158,2020-07-10 19:22:56,418927.49728174,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,3575789281659026,2020-08-18 16:45:52,16820.58377766,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,38199021865320,2020-06-25 00:16:23,170868.727029,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4642894980163,2020-11-10 15:59:44,23983.909171860003,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4488258847705225890,2020-08-05 11:15:03,32870.90299614,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,6011382886333463,2020-12-07 04:11:28,44784.3362805,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,6554245334757802,2020-12-31 06:04:36,2116.688895,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4279161831637,2020-10-16 19:17:27,6495.15213222,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,36581538659449,2020-10-13 15:18:26,5828.3494418400005,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,6544734391390261,2020-07-27 12:51:44,803.0324880000001,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,6506116513503136,2020-08-27 06:34:00,16126.114365000001,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,675961917837,2020-07-10 23:19:01,42041.49802186,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4477156602511939689,2020-08-28 16:02:16,23744.0958339,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4195740185974,2020-10-13 07:12:07,3869.1020306000005,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4469777115158234880,2020-11-23 22:20:43,2579.305437,1,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,4462038234743679432,2020-09-14 02:05:44,13039.3802093,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,2256234701263057,2020-12-01 10:03:07,30866.99183972,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,343464013864032,2020-07-13 04:03:58,35628.667209440006,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,343464013864032,2020-12-19 00:53:16,2105.7781275,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,568279015842,2020-12-13 02:09:57,6112.2119535,0,79,9880647.98054672,43,8705425.18220278,74
fraud_McGlynn-Jaskolski,5580563567307107,2020-09-19 06:20:48,189908.38518366,0,79,9880647.98054672,43,8705425.18220278,74
